seed,year,fromGenre,toGenre,selectionMode,opportunities,unavailableIdentity,annualFloorRequested,annualFloorReroutes
1001,1963,Jazz,Soul,WeightedTransition,11,0,0,0
1001,1963,Jazz,SurfRock,WeightedTransition,3,0,0,0
1001,1963,Jazz,TeenPop,WeightedTransition,4,0,0,0
1001,1963,Jazz,TexMex,AnnualFloor,1,0,1,0
1001,1963,Jazz,TexMex,WeightedTransition,1,0,0,0
1001,1963,Jazz,TraditionalPop,WeightedTransition,4,0,0,0
1001,1963,LatinPop,BritishBeat,WeightedTransition,3,0,0,0
1001,1963,LatinPop,DooWop,WeightedTransition,1,0,0,0
1001,1963,LatinPop,LatinPop,Retained,25,0,0,0
1001,1963,LatinPop,LatinPop,WeightedTransition,2,0,0,0
1001,1963,LatinPop,Soul,WeightedTransition,1,0,0,0
1001,1963,LatinPop,TeenPop,WeightedTransition,1,0,0,0
1001,1963,LatinPop,TexMex,WeightedTransition,3,0,0,0
1001,1963,LatinPop,TraditionalPop,WeightedTransition,4,0,0,0
1001,1963,RnB,Blues,WeightedTransition,1,0,0,0
1001,1963,RnB,BossaNova,WeightedTransition,1,0,0,0
1001,1963,RnB,BritishBeat,WeightedTransition,1,0,0,0
1001,1963,RnB,Childrens,WeightedTransition,2,0,0,0
1001,1963,RnB,Classical,AnnualFloor,1,0,1,0
1001,1963,RnB,Classical,WeightedTransition,1,0,0,0
1001,1963,RnB,Comedy,WeightedTransition,1,0,0,0
1001,1963,RnB,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1963,RnB,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1963,RnB,Country,WeightedTransition,1,0,0,0
1001,1963,RnB,DooWop,WeightedTransition,6,0,0,0
1001,1963,RnB,EasyListening,WeightedTransition,3,0,0,0
1001,1963,RnB,Folk,WeightedTransition,1,0,0,0
1001,1963,RnB,GarageRock,AnnualFloor,1,0,1,0
1001,1963,RnB,Gospel,AnnualFloor,1,0,1,0
1001,1963,RnB,Gospel,WeightedTransition,2,0,0,0
1001,1963,RnB,Jazz,WeightedTransition,4,0,0,0
1001,1963,RnB,RnB,Retained,256,0,0,0
1001,1963,RnB,RnB,WeightedTransition,13,0,0,0
1001,1963,RnB,RockAndRoll,WeightedTransition,2,0,0,0
1001,1963,RnB,Soul,WeightedTransition,9,0,0,0
1001,1963,RnB,SurfRock,WeightedTransition,2,0,0,0
1001,1963,RnB,TexMex,WeightedTransition,1,0,0,0
1001,1963,RnB,TraditionalPop,WeightedTransition,2,0,0,0
1001,1963,RockAndRoll,Blues,AnnualFloor,1,0,1,0
1001,1963,RockAndRoll,BossaNova,WeightedTransition,3,0,0,0
1001,1963,RockAndRoll,BritishBeat,AnnualFloor,1,0,1,0
1001,1963,RockAndRoll,BritishBeat,WeightedTransition,21,0,0,0
1001,1963,RockAndRoll,Childrens,AnnualFloor,1,0,1,0
1001,1963,RockAndRoll,Childrens,WeightedTransition,1,0,0,0
1001,1963,RockAndRoll,Classical,WeightedTransition,3,0,0,0
1001,1963,RockAndRoll,Comedy,WeightedTransition,1,0,0,0
1001,1963,RockAndRoll,ContemporaryFolk,WeightedTransition,3,0,0,0
1001,1963,RockAndRoll,Country,WeightedTransition,2,0,0,0
1001,1963,RockAndRoll,DooWop,WeightedTransition,3,0,0,0
1001,1963,RockAndRoll,EasyListening,WeightedTransition,5,0,0,0
1001,1963,RockAndRoll,Folk,WeightedTransition,4,0,0,0
1001,1963,RockAndRoll,GarageRock,AnnualFloor,2,0,2,0
1001,1963,RockAndRoll,GarageRock,WeightedTransition,12,0,0,0
1001,1963,RockAndRoll,Gospel,WeightedTransition,3,0,0,0
1001,1963,RockAndRoll,LatinPop,AnnualFloor,1,0,1,0
1001,1963,RockAndRoll,LatinPop,WeightedTransition,3,0,0,0
1001,1963,RockAndRoll,RnB,WeightedTransition,7,0,0,0
1001,1963,RockAndRoll,RockAndRoll,AnnualFloor,1,0,1,0
1001,1963,RockAndRoll,RockAndRoll,Retained,253,0,0,0
1001,1963,RockAndRoll,RockAndRoll,WeightedTransition,23,0,0,0
1001,1963,RockAndRoll,Soul,AnnualFloor,1,0,1,0
1001,1963,RockAndRoll,Soul,WeightedTransition,6,0,0,0
1001,1963,RockAndRoll,SurfRock,AnnualFloor,2,0,2,0
1001,1963,RockAndRoll,SurfRock,WeightedTransition,2,0,0,0
1001,1963,RockAndRoll,TeenPop,WeightedTransition,9,0,0,0
1001,1963,RockAndRoll,TexMex,WeightedTransition,2,0,0,0
1001,1963,RockAndRoll,TraditionalPop,WeightedTransition,1,0,0,0
1001,1963,Soul,BossaNova,WeightedTransition,1,0,0,0
1001,1963,Soul,BritishBeat,AnnualFloor,1,0,1,0
1001,1963,Soul,BritishBeat,WeightedTransition,4,0,0,0
1001,1963,Soul,Classical,WeightedTransition,1,0,0,0
1001,1963,Soul,Comedy,WeightedTransition,2,0,0,0
1001,1963,Soul,Country,AnnualFloor,1,0,1,0
1001,1963,Soul,Country,WeightedTransition,3,0,0,0
1001,1963,Soul,DooWop,AnnualFloor,1,0,1,0
1001,1963,Soul,DooWop,WeightedTransition,4,0,0,0
1001,1963,Soul,EasyListening,WeightedTransition,4,0,0,0
1001,1963,Soul,Folk,WeightedTransition,3,0,0,0
1001,1963,Soul,GarageRock,WeightedTransition,3,0,0,0
1001,1963,Soul,Gospel,WeightedTransition,1,0,0,0
1001,1963,Soul,Jazz,WeightedTransition,2,0,0,0
1001,1963,Soul,RnB,AnnualFloor,1,0,1,0
1001,1963,Soul,RnB,WeightedTransition,9,0,0,0
1001,1963,Soul,RockAndRoll,WeightedTransition,1,0,0,0
1001,1963,Soul,Soul,AnnualFloor,1,0,1,0
1001,1963,Soul,Soul,Retained,130,0,0,0
1001,1963,Soul,Soul,WeightedTransition,14,0,0,0
1001,1963,Soul,TexMex,AnnualFloor,1,0,1,0
1001,1963,Soul,TraditionalPop,WeightedTransition,1,0,0,0
1001,1963,SurfRock,BritishBeat,AnnualFloor,1,0,1,0
1001,1963,SurfRock,BritishBeat,WeightedTransition,1,0,0,0
1001,1963,SurfRock,Folk,AnnualFloor,1,0,1,0
1001,1963,SurfRock,Jazz,WeightedTransition,1,0,0,0
1001,1963,SurfRock,SurfRock,Retained,39,0,0,0
1001,1963,SurfRock,SurfRock,WeightedTransition,1,0,0,0
1001,1963,SurfRock,TexMex,WeightedTransition,1,0,0,0
1001,1963,SurfRock,TraditionalPop,WeightedTransition,1,0,0,0
1001,1963,TeenPop,Blues,AnnualFloor,1,0,1,0
1001,1963,TeenPop,Blues,WeightedTransition,1,0,0,0
1001,1963,TeenPop,BritishBeat,WeightedTransition,13,0,0,0
1001,1963,TeenPop,Childrens,AnnualFloor,1,0,1,0
1001,1963,TeenPop,Childrens,WeightedTransition,1,0,0,0
1001,1963,TeenPop,Comedy,WeightedTransition,4,0,0,0
1001,1963,TeenPop,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1963,TeenPop,ContemporaryFolk,WeightedTransition,5,0,0,0
1001,1963,TeenPop,Country,WeightedTransition,2,0,0,0
1001,1963,TeenPop,DooWop,AnnualFloor,2,0,2,0
1001,1963,TeenPop,DooWop,WeightedTransition,9,0,0,0
1001,1963,TeenPop,EasyListening,WeightedTransition,13,0,0,0
1001,1963,TeenPop,Folk,AnnualFloor,1,0,1,0
1001,1963,TeenPop,Folk,WeightedTransition,6,0,0,0
1001,1963,TeenPop,GarageRock,WeightedTransition,2,0,0,0
1001,1963,TeenPop,Gospel,WeightedTransition,3,0,0,0
1001,1963,TeenPop,Jazz,AnnualFloor,1,0,1,0
1001,1963,TeenPop,Jazz,WeightedTransition,2,0,0,0
1001,1963,TeenPop,LatinPop,AnnualFloor,1,0,1,0
1001,1963,TeenPop,RnB,WeightedTransition,4,0,0,0
1001,1963,TeenPop,RockAndRoll,AnnualFloor,1,0,1,0
1001,1963,TeenPop,RockAndRoll,WeightedTransition,7,0,0,0
1001,1963,TeenPop,Soul,AnnualFloor,1,0,1,0
1001,1963,TeenPop,Soul,WeightedTransition,4,0,0,0
1001,1963,TeenPop,SurfRock,WeightedTransition,7,0,0,0
1001,1963,TeenPop,TeenPop,AnnualFloor,2,0,2,0
1001,1963,TeenPop,TeenPop,Retained,265,0,0,0
1001,1963,TeenPop,TeenPop,WeightedTransition,25,0,0,0
1001,1963,TeenPop,TexMex,AnnualFloor,1,0,1,0
1001,1963,TeenPop,TraditionalPop,WeightedTransition,18,0,0,0
1001,1963,TexMex,BossaNova,AnnualFloor,1,0,1,0
1001,1963,TexMex,BritishBeat,WeightedTransition,1,0,0,0
1001,1963,TexMex,Country,WeightedTransition,1,0,0,0
1001,1963,TexMex,DooWop,WeightedTransition,1,0,0,0
1001,1963,TexMex,EasyListening,AnnualFloor,1,0,1,0
1001,1963,TexMex,Jazz,WeightedTransition,1,0,0,0
1001,1963,TexMex,TexMex,Retained,24,0,0,0
1001,1963,TexMex,TexMex,WeightedTransition,2,0,0,0
1001,1963,TexMex,TraditionalPop,WeightedTransition,1,0,0,0
1001,1963,TraditionalPop,Blues,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,Blues,WeightedTransition,7,0,0,0
1001,1963,TraditionalPop,BossaNova,WeightedTransition,5,0,0,0
1001,1963,TraditionalPop,BritishBeat,WeightedTransition,17,0,0,0
1001,1963,TraditionalPop,Childrens,WeightedTransition,4,0,0,0
1001,1963,TraditionalPop,Classical,WeightedTransition,3,0,0,0
1001,1963,TraditionalPop,Comedy,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,Comedy,WeightedTransition,5,0,0,0
1001,1963,TraditionalPop,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,ContemporaryFolk,WeightedTransition,4,0,0,0
1001,1963,TraditionalPop,Country,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,Country,WeightedTransition,3,0,0,0
1001,1963,TraditionalPop,DooWop,WeightedTransition,4,0,0,0
1001,1963,TraditionalPop,EasyListening,WeightedTransition,25,0,0,0
1001,1963,TraditionalPop,Folk,WeightedTransition,7,0,0,0
1001,1963,TraditionalPop,GarageRock,WeightedTransition,1,0,0,0
1001,1963,TraditionalPop,Gospel,WeightedTransition,7,0,0,0
1001,1963,TraditionalPop,Jazz,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,Jazz,WeightedTransition,4,0,0,0
1001,1963,TraditionalPop,LatinPop,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,LatinPop,WeightedTransition,4,0,0,0
1001,1963,TraditionalPop,RnB,WeightedTransition,6,0,0,0
1001,1963,TraditionalPop,RockAndRoll,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,RockAndRoll,WeightedTransition,5,0,0,0
1001,1963,TraditionalPop,Soul,WeightedTransition,4,0,0,0
1001,1963,TraditionalPop,SurfRock,WeightedTransition,3,0,0,0
1001,1963,TraditionalPop,TeenPop,AnnualFloor,1,0,1,0
1001,1963,TraditionalPop,TeenPop,WeightedTransition,18,0,0,0
1001,1963,TraditionalPop,TexMex,WeightedTransition,6,0,0,0
1001,1963,TraditionalPop,TraditionalPop,AnnualFloor,3,0,3,0
1001,1963,TraditionalPop,TraditionalPop,Retained,361,0,0,0
1001,1963,TraditionalPop,TraditionalPop,WeightedTransition,80,0,0,0
1001,1964,Blues,Blues,Retained,36,0,0,0
1001,1964,Blues,Blues,WeightedTransition,2,0,0,0
1001,1964,Blues,BossaNova,WeightedTransition,1,0,0,0
1001,1964,Blues,BritishBeat,WeightedTransition,1,0,0,0
1001,1964,Blues,BritishPop,WeightedTransition,3,0,0,0
1001,1964,Blues,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1964,Blues,EasyListening,WeightedTransition,1,0,0,0
1001,1964,Blues,Folk,WeightedTransition,1,0,0,0
1001,1964,Blues,Jazz,WeightedTransition,2,0,0,0
1001,1964,Blues,RnB,WeightedTransition,1,0,0,0
1001,1964,Blues,Soul,AnnualFloor,1,0,1,0
1001,1964,Blues,Soul,WeightedTransition,1,0,0,0
1001,1964,Blues,TeenPop,AnnualFloor,1,0,1,0
1001,1964,Blues,TeenPop,WeightedTransition,2,0,0,0
1001,1964,Blues,TexMex,WeightedTransition,1,0,0,0
1001,1964,BossaNova,BossaNova,Retained,31,0,0,0
1001,1964,BossaNova,RockAndRoll,WeightedTransition,1,0,0,0
1001,1964,BritishBeat,BritishBeat,Retained,32,0,0,0
1001,1964,BritishBeat,BritishBeat,WeightedTransition,7,0,0,0
1001,1964,BritishBeat,Comedy,WeightedTransition,1,0,0,0
1001,1964,BritishBeat,Country,WeightedTransition,1,0,0,0
1001,1964,BritishBeat,GarageRock,AnnualFloor,1,0,1,0
1001,1964,BritishBeat,TraditionalPop,WeightedTransition,1,0,0,0
1001,1964,BritishBlues,Blues,WeightedTransition,1,0,0,0
1001,1964,BritishBlues,BritishBlues,Retained,8,0,0,0
1001,1964,BritishBlues,GarageRock,WeightedTransition,1,0,0,0
1001,1964,BritishBlues,TraditionalPop,WeightedTransition,1,0,0,0
1001,1964,BritishPop,BritishPop,Retained,18,0,0,0
1001,1964,BritishPop,BritishPop,WeightedTransition,2,0,0,0
1001,1964,BritishPop,EasyListening,WeightedTransition,1,0,0,0
1001,1964,BritishPop,GarageRock,WeightedTransition,1,0,0,0
1001,1964,BritishPop,SurfRock,WeightedTransition,1,0,0,0
1001,1964,BritishPop,TexMex,WeightedTransition,1,0,0,0
1001,1964,Childrens,Childrens,Retained,29,0,0,0
1001,1964,Childrens,Childrens,WeightedTransition,1,0,0,0
1001,1964,Childrens,Comedy,WeightedTransition,1,0,0,0
1001,1964,Childrens,Jazz,AnnualFloor,1,0,1,0
1001,1964,Childrens,RnB,WeightedTransition,1,0,0,0
1001,1964,Classical,BritishBeat,WeightedTransition,1,0,0,0
1001,1964,Classical,BritishBlues,WeightedTransition,1,0,0,0
1001,1964,Classical,BritishPop,WeightedTransition,1,0,0,0
1001,1964,Classical,Classical,Retained,41,0,0,0
1001,1964,Classical,DooWop,WeightedTransition,1,0,0,0
1001,1964,Classical,GarageRock,WeightedTransition,1,0,0,0
1001,1964,Classical,Gospel,WeightedTransition,1,0,0,0
1001,1964,Classical,RnB,AnnualFloor,1,0,1,0
1001,1964,Comedy,BritishBeat,WeightedTransition,3,0,0,0
1001,1964,Comedy,BritishPop,WeightedTransition,3,0,0,0
1001,1964,Comedy,Childrens,WeightedTransition,1,0,0,0
1001,1964,Comedy,Classical,WeightedTransition,3,0,0,0
1001,1964,Comedy,Comedy,AnnualFloor,1,0,1,0
1001,1964,Comedy,Comedy,Retained,26,0,0,0
1001,1964,Comedy,Comedy,WeightedTransition,4,0,0,0
1001,1964,Comedy,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1964,Comedy,EasyListening,WeightedTransition,1,0,0,0
1001,1964,Comedy,Folk,WeightedTransition,2,0,0,0
1001,1964,Comedy,Gospel,WeightedTransition,3,0,0,0
1001,1964,Comedy,RnB,WeightedTransition,1,0,0,0
1001,1964,Comedy,RockAndRoll,WeightedTransition,1,0,0,0
1001,1964,Comedy,SurfRock,WeightedTransition,1,0,0,0
1001,1964,Comedy,TeenPop,WeightedTransition,1,0,0,0
1001,1964,ContemporaryFolk,ContemporaryFolk,Retained,25,0,0,0
1001,1964,ContemporaryFolk,ContemporaryFolk,WeightedTransition,3,0,0,0
1001,1964,ContemporaryFolk,SurfRock,WeightedTransition,1,0,0,0
1001,1964,Country,Blues,AnnualFloor,1,0,1,0
1001,1964,Country,Blues,WeightedTransition,1,0,0,0
1001,1964,Country,BossaNova,WeightedTransition,3,0,0,0
1001,1964,Country,BritishBeat,WeightedTransition,19,0,0,0
1001,1964,Country,BritishBlues,AnnualFloor,1,0,1,0
1001,1964,Country,BritishBlues,WeightedTransition,7,0,0,0
1001,1964,Country,BritishPop,WeightedTransition,10,0,0,0
1001,1964,Country,Childrens,WeightedTransition,1,0,0,0
1001,1964,Country,Classical,WeightedTransition,2,0,0,0
1001,1964,Country,Comedy,WeightedTransition,1,0,0,0
1001,1964,Country,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1964,Country,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1964,Country,Country,Retained,207,0,0,0
1001,1964,Country,Country,WeightedTransition,21,0,0,0
1001,1964,Country,EasyListening,WeightedTransition,1,0,0,0
1001,1964,Country,Folk,WeightedTransition,8,0,0,0
1001,1964,Country,GarageRock,WeightedTransition,3,0,0,0
1001,1964,Country,Gospel,AnnualFloor,1,0,1,0
1001,1964,Country,Gospel,WeightedTransition,3,0,0,0
1001,1964,Country,Jazz,WeightedTransition,1,0,0,0
1001,1964,Country,LatinPop,AnnualFloor,1,0,1,0
1001,1964,Country,LatinPop,WeightedTransition,1,0,0,0
1001,1964,Country,RnB,WeightedTransition,1,0,0,0
1001,1964,Country,RockAndRoll,WeightedTransition,4,0,0,0
1001,1964,Country,Ska,WeightedTransition,2,0,0,0
1001,1964,Country,Soul,WeightedTransition,1,0,0,0
1001,1964,Country,SurfRock,WeightedTransition,2,0,0,0
1001,1964,Country,TeenPop,WeightedTransition,4,0,0,0
1001,1964,Country,TexMex,WeightedTransition,1,0,0,0
1001,1964,Country,TraditionalPop,WeightedTransition,3,0,0,0
1001,1964,DooWop,Blues,WeightedTransition,1,0,0,0
1001,1964,DooWop,BossaNova,WeightedTransition,5,0,0,0
1001,1964,DooWop,BritishBeat,WeightedTransition,8,0,0,0
1001,1964,DooWop,BritishBlues,WeightedTransition,1,0,0,0
1001,1964,DooWop,BritishPop,WeightedTransition,9,0,0,0
1001,1964,DooWop,Childrens,WeightedTransition,2,0,0,0
1001,1964,DooWop,Comedy,WeightedTransition,1,0,0,0
1001,1964,DooWop,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1964,DooWop,Country,WeightedTransition,2,0,0,0
1001,1964,DooWop,DooWop,AnnualFloor,1,0,1,0
1001,1964,DooWop,DooWop,Retained,47,0,0,0
1001,1964,DooWop,DooWop,WeightedTransition,7,0,0,0
1001,1964,DooWop,EasyListening,WeightedTransition,4,0,0,0
1001,1964,DooWop,Folk,WeightedTransition,5,0,0,0
1001,1964,DooWop,GarageRock,WeightedTransition,1,0,0,0
1001,1964,DooWop,Gospel,WeightedTransition,3,0,0,0
1001,1964,DooWop,LatinPop,WeightedTransition,1,0,0,0
1001,1964,DooWop,RnB,WeightedTransition,9,0,0,0
1001,1964,DooWop,Soul,WeightedTransition,7,0,0,0
1001,1964,DooWop,SurfRock,AnnualFloor,1,0,1,0
1001,1964,DooWop,SurfRock,WeightedTransition,1,0,0,0
1001,1964,DooWop,TeenPop,WeightedTransition,2,0,0,0
1001,1964,DooWop,TraditionalPop,WeightedTransition,4,0,0,0
1001,1964,EasyListening,Blues,WeightedTransition,1,0,0,0
1001,1964,EasyListening,BossaNova,WeightedTransition,3,0,0,0
1001,1964,EasyListening,BritishBeat,WeightedTransition,7,0,0,0
1001,1964,EasyListening,BritishBlues,WeightedTransition,2,0,0,0
1001,1964,EasyListening,BritishPop,WeightedTransition,21,0,0,0
1001,1964,EasyListening,Classical,AnnualFloor,1,0,1,0
1001,1964,EasyListening,Classical,WeightedTransition,1,0,0,0
1001,1964,EasyListening,Comedy,AnnualFloor,1,0,1,0
1001,1964,EasyListening,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1964,EasyListening,Country,AnnualFloor,1,0,1,0
1001,1964,EasyListening,Country,WeightedTransition,1,0,0,0
1001,1964,EasyListening,DooWop,WeightedTransition,4,0,0,0
1001,1964,EasyListening,EasyListening,AnnualFloor,1,0,1,0
1001,1964,EasyListening,EasyListening,Retained,82,0,0,0
1001,1964,EasyListening,EasyListening,WeightedTransition,13,0,0,0
1001,1964,EasyListening,Folk,AnnualFloor,1,0,1,0
1001,1964,EasyListening,Folk,WeightedTransition,1,0,0,0
1001,1964,EasyListening,GarageRock,WeightedTransition,6,0,0,0
1001,1964,EasyListening,Gospel,WeightedTransition,2,0,0,0
1001,1964,EasyListening,Jazz,WeightedTransition,2,0,0,0
1001,1964,EasyListening,RnB,WeightedTransition,3,0,0,0
1001,1964,EasyListening,RockAndRoll,WeightedTransition,2,0,0,0
1001,1964,EasyListening,Ska,WeightedTransition,2,0,0,0
1001,1964,EasyListening,Soul,WeightedTransition,2,0,0,0
1001,1964,EasyListening,SurfRock,WeightedTransition,3,0,0,0
1001,1964,EasyListening,TeenPop,AnnualFloor,1,0,1,0
1001,1964,EasyListening,TeenPop,WeightedTransition,13,0,0,0
1001,1964,EasyListening,TraditionalPop,WeightedTransition,14,0,0,0
1001,1964,Folk,BossaNova,AnnualFloor,1,0,1,0
1001,1964,Folk,BritishBeat,AnnualFloor,1,0,1,0
1001,1964,Folk,BritishBeat,WeightedTransition,1,0,0,0
1001,1964,Folk,BritishPop,WeightedTransition,1,0,0,0
1001,1964,Folk,Classical,WeightedTransition,1,0,0,0
1001,1964,Folk,ContemporaryFolk,WeightedTransition,1,0,0,0
1001,1964,Folk,Country,WeightedTransition,2,0,0,0
1001,1964,Folk,EasyListening,WeightedTransition,4,0,0,0
1001,1964,Folk,Folk,AnnualFloor,1,0,1,0
1001,1964,Folk,Folk,Retained,131,0,0,0
1001,1964,Folk,Folk,WeightedTransition,3,0,0,0
1001,1964,Folk,GarageRock,AnnualFloor,1,0,1,0
1001,1964,Folk,Gospel,WeightedTransition,1,0,0,0
1001,1964,Folk,Jazz,WeightedTransition,2,0,0,0
1001,1964,Folk,RockAndRoll,WeightedTransition,1,0,0,0
1001,1964,Folk,SurfRock,WeightedTransition,1,0,0,0
1001,1964,Folk,TeenPop,WeightedTransition,2,0,0,0
1001,1964,Folk,TexMex,AnnualFloor,2,0,2,0
1001,1964,Folk,TraditionalPop,AnnualFloor,1,0,1,0
1001,1964,GarageRock,BritishBeat,WeightedTransition,2,0,0,0
1001,1964,GarageRock,BritishBlues,WeightedTransition,1,0,0,0
1001,1964,GarageRock,GarageRock,Retained,12,0,0,0
1001,1964,GarageRock,GarageRock,WeightedTransition,1,0,0,0
1001,1964,GarageRock,Soul,WeightedTransition,1,0,0,0
1001,1964,Gospel,BritishBeat,WeightedTransition,3,0,0,0
1001,1964,Gospel,Childrens,AnnualFloor,1,0,1,0
1001,1964,Gospel,Childrens,WeightedTransition,1,0,0,0
1001,1964,Gospel,Gospel,Retained,9,0,0,0
1001,1964,Gospel,Gospel,WeightedTransition,1,0,0,0
1001,1964,Gospel,RnB,WeightedTransition,2,0,0,0
1001,1964,Gospel,Soul,WeightedTransition,2,0,0,0
1001,1964,Gospel,SurfRock,WeightedTransition,1,0,0,0
1001,1964,Gospel,TexMex,WeightedTransition,1,0,0,0
1001,1964,Gospel,TraditionalPop,WeightedTransition,1,0,0,0
1001,1964,Jazz,Blues,AnnualFloor,1,0,1,0
1001,1964,Jazz,Blues,WeightedTransition,1,0,0,0
1001,1964,Jazz,BossaNova,AnnualFloor,2,0,2,0
1001,1964,Jazz,BossaNova,WeightedTransition,5,0,0,0
1001,1964,Jazz,BritishBeat,WeightedTransition,7,0,0,0
1001,1964,Jazz,BritishBlues,WeightedTransition,4,0,0,0
1001,1964,Jazz,BritishPop,WeightedTransition,11,0,0,0
1001,1964,Jazz,Childrens,WeightedTransition,1,0,0,0
1001,1964,Jazz,Classical,AnnualFloor,1,0,1,0
1001,1964,Jazz,Classical,WeightedTransition,2,0,0,0
1001,1964,Jazz,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1964,Jazz,Country,WeightedTransition,1,0,0,0
1001,1964,Jazz,DooWop,WeightedTransition,1,0,0,0
1001,1964,Jazz,EasyListening,WeightedTransition,4,0,0,0
1001,1964,Jazz,Folk,WeightedTransition,4,0,0,0
1001,1964,Jazz,GarageRock,WeightedTransition,1,0,0,0
1001,1964,Jazz,Gospel,WeightedTransition,3,0,0,0
1001,1964,Jazz,Jazz,AnnualFloor,2,0,2,0
1001,1964,Jazz,Jazz,Retained,142,0,0,0
1001,1964,Jazz,Jazz,WeightedTransition,15,0,0,0
1001,1964,Jazz,LatinPop,WeightedTransition,1,0,0,0
1001,1964,Jazz,RnB,WeightedTransition,6,0,0,0
1001,1964,Jazz,RockAndRoll,WeightedTransition,3,0,0,0
1001,1964,Jazz,Ska,WeightedTransition,3,0,0,0
1001,1964,Jazz,Soul,WeightedTransition,10,0,0,0
1001,1964,Jazz,SurfRock,WeightedTransition,1,0,0,0
1001,1964,Jazz,TeenPop,WeightedTransition,1,0,0,0
1001,1964,Jazz,TexMex,WeightedTransition,2,0,0,0
1001,1964,Jazz,TraditionalPop,AnnualFloor,1,0,1,0
1001,1964,Jazz,TraditionalPop,WeightedTransition,4,0,0,0
1001,1964,LatinPop,BossaNova,WeightedTransition,1,0,0,0
1001,1964,LatinPop,BritishBeat,WeightedTransition,1,0,0,0
1001,1964,LatinPop,BritishBlues,WeightedTransition,1,0,0,0
1001,1964,LatinPop,GarageRock,WeightedTransition,1,0,0,0
1001,1964,LatinPop,LatinPop,Retained,22,0,0,0
1001,1964,LatinPop,LatinPop,WeightedTransition,1,0,0,0
1001,1964,LatinPop,SurfRock,WeightedTransition,1,0,0,0
1001,1964,LatinPop,TexMex,WeightedTransition,1,0,0,0
1001,1964,RnB,Blues,WeightedTransition,1,0,0,0
1001,1964,RnB,BossaNova,WeightedTransition,2,0,0,0
1001,1964,RnB,BritishBeat,AnnualFloor,1,0,1,0
1001,1964,RnB,BritishBeat,WeightedTransition,3,0,0,0
1001,1964,RnB,BritishBlues,AnnualFloor,1,0,1,0
1001,1964,RnB,BritishBlues,WeightedTransition,2,0,0,0
1001,1964,RnB,BritishPop,AnnualFloor,1,0,1,0
1001,1964,RnB,BritishPop,WeightedTransition,1,0,0,0
1001,1964,RnB,ContemporaryFolk,AnnualFloor,1,0,1,0
1001,1964,RnB,ContemporaryFolk,WeightedTransition,3,0,0,0
1001,1964,RnB,Country,AnnualFloor,1,0,1,0
1001,1964,RnB,DooWop,AnnualFloor,1,0,1,0
1001,1964,RnB,DooWop,WeightedTransition,2,0,0,0
1001,1964,RnB,EasyListening,WeightedTransition,1,0,0,0
1001,1964,RnB,Gospel,WeightedTransition,3,0,0,0
1001,1964,RnB,Jazz,WeightedTransition,2,0,0,0
1001,1964,RnB,LatinPop,WeightedTransition,1,0,0,0
1001,1964,RnB,RnB,AnnualFloor,1,0,1,0
1001,1964,RnB,RnB,Retained,234,0,0,0
1001,1964,RnB,RnB,WeightedTransition,10,0,0,0
1001,1964,RnB,RockAndRoll,AnnualFloor,1,0,1,0
1001,1964,RnB,Ska,AnnualFloor,1,0,1,0
1001,1964,RnB,Soul,WeightedTransition,6,0,0,0
1001,1964,RnB,TeenPop,WeightedTransition,3,0,0,0
1001,1964,RnB,TexMex,AnnualFloor,1,0,1,0
1001,1964,RnB,TraditionalPop,WeightedTransition,2,0,0,0
1001,1964,RockAndRoll,Blues,WeightedTransition,3,0,0,0
1001,1964,RockAndRoll,BossaNova,WeightedTransition,3,0,0,0
1001,1964,RockAndRoll,BritishBeat,AnnualFloor,1,0,1,0
1001,1964,RockAndRoll,BritishBeat,WeightedTransition,28,0,0,0
1001,1964,RockAndRoll,BritishBlues,AnnualFloor,1,0,1,0
1001,1964,RockAndRoll,BritishBlues,WeightedTransition,11,0,0,0
1001,1964,RockAndRoll,BritishPop,WeightedTransition,14,0,0,0
1001,1964,RockAndRoll,Childrens,AnnualFloor,1,0,1,0
1001,1964,RockAndRoll,Classical,WeightedTransition,1,0,0,0
1001,1964,RockAndRoll,Comedy,AnnualFloor,1,0,1,0
1001,1964,RockAndRoll,Comedy,WeightedTransition,1,0,0,0
1001,1964,RockAndRoll,ContemporaryFolk,WeightedTransition,2,0,0,0
1001,1964,RockAndRoll,Country,WeightedTransition,5,0,0,0
